Ticker,Company,Sector,Industry,Market Cap,Year,Basic EPS,Free Cash Flow,P/E Ratio,Share Price
PTC,PTC Inc.,Technology,Software - Application,24321513472,2021,4.08,343546000.0,29.360294342041016,119.79000091552734
PEG,Public Service Enterprise Group Incorporated,Utilities,Utilities - Regulated Electric,41817890816,2024,3.54,-1247000000.0,23.306567520745055,82.5052490234375
PEG,Public Service Enterprise Group Incorporated,Utilities,Utilities - Regulated Electric,41817890816,2023,5.13,481000000.0,11.276122422246209,57.84650802612305
PEG,Public Service Enterprise Group Incorporated,Utilities,Utilities - Regulated Electric,41817890816,2022,2.06,-1385000000.0,27.09868162581064,55.82328414916992
PEG,Public Service Enterprise Group Incorporated,Utilities,Utilities - Regulated Electric,41817890816,2021,-1.29,-983000000.0,-45.59537606645924,58.81803512573242
PSA,Public Storage,Real Estate,REIT - Industrial,54544781312,2024,10.68,2708231000.0,27.200763145189608,290.504150390625
PSA,Public Storage,Real Estate,REIT - Industrial,54544781312,2023,11.11,2785511000.0,25.612054613664494,284.5499267578125
PSA,Public Storage,Real Estate,REIT - Industrial,54544781312,2022,23.64,2657368000.0,10.595473339513271,250.47698974609375
PSA,Public Storage,Real Estate,REIT - Industrial,54544781312,2021,9.91,2273317000.0,31.67205410215376,313.87005615234375
PHM,"PulteGroup, Inc.",Consumer Cyclical,Residential Construction,23430957056,2024,14.82,1562249000.0,7.304929046013094,108.25904846191406
PHM,"PulteGroup, Inc.",Consumer Cyclical,Residential Construction,23430957056,2023,11.79,2104561000.0,8.64426578071989,101.9158935546875
PHM,"PulteGroup, Inc.",Consumer Cyclical,Residential Construction,23430957056,2022,11.07,555805000.0,4.02448700695503,44.55107116699219
PHM,"PulteGroup, Inc.",Consumer Cyclical,Residential Construction,23430957056,2021,7.44,931240000.0,7.413220661942677,55.154361724853516
PWR,"Quanta Services, Inc.",Industrials,Engineering & Construction,61421735936,2024,6.16,1477118000.0,51.24527076622108,315.6708679199219
PWR,"Quanta Services, Inc.",Industrials,Engineering & Construction,61421735936,2023,5.13,1141149000.0,41.97389777408473,215.3260955810547
PWR,"Quanta Services, Inc.",Industrials,Engineering & Construction,61421735936,2022,3.42,702682000.0,41.50245621887564,141.9384002685547
PWR,"Quanta Services, Inc.",Industrials,Engineering & Construction,61421735936,2021,3.45,196538000.0,33.01016987233922,113.88508605957031
QCOM,QUALCOMM Incorporated,Technology,Semiconductors,182642343936,2024,9.09,11161000000.0,18.29556841792578,166.3067169189453
QCOM,QUALCOMM Incorporated,Technology,Semiconductors,182642343936,2023,6.47,9849000000.0,16.44440404782892,106.39529418945312
QCOM,QUALCOMM Incorporated,Technology,Semiconductors,182642343936,2022,11.52,6834000000.0,9.150375260247126,105.41232299804688
QCOM,QUALCOMM Incorporated,Technology,Semiconductors,182642343936,2021,7.99,8648000000.0,14.78116031880671,118.10147094726562
RL,Ralph Lauren Corporation,Consumer Cyclical,Apparel Manufacturing,20117929984,2025,11.86,1018900000.0,18.494093639251556,219.33995056152344
RL,Ralph Lauren Corporation,Consumer Cyclical,Apparel Manufacturing,20117929984,2024,9.91,904900000.0,18.525500254241297,183.58770751953125
RL,Ralph Lauren Corporation,Consumer Cyclical,Apparel Manufacturing,20117929984,2023,7.72,193500000.0,14.455844701262954,111.59912109375
RL,Ralph Lauren Corporation,Consumer Cyclical,Apparel Manufacturing,20117929984,2022,8.22,549000000.0,12.80419658280347,105.25049591064453
DGX,Quest Diagnostics Incorporated,Healthcare,Diagnostics & Research,20153778176,2024,7.78,909000000.0,19.03095980842806,148.0608673095703
DGX,Quest Diagnostics Incorporated,Healthcare,Diagnostics & Research,20153778176,2023,7.59,864000000.0,17.453600012737773,132.4728240966797
DGX,Quest Diagnostics Incorporated,Healthcare,Diagnostics & Research,20153778176,2022,8.1,1314000000.0,18.18204149787809,147.2745361328125
DGX,Quest Diagnostics Incorporated,Healthcare,Diagnostics & Research,20153778176,2021,15.85,1830000000.0,10.077315369615043,159.72544860839844
RJF,"Raymond James Financial, Inc.",Financial Services,Asset Management,33105713152,2024,9.94,1950000000.0,12.116151652345716,120.4345474243164
RJF,"Raymond James Financial, Inc.",Financial Services,Asset Management,33105713152,2023,8.16,-3687000000.0,11.969399919696883,97.67030334472656
RJF,"Raymond James Financial, Inc.",Financial Services,Asset Management,33105713152,2022,7.16,-19000000.0,13.200174896410724,94.51325225830078
RJF,"Raymond James Financial, Inc.",Financial Services,Asset Management,33105713152,2021,6.81,6573000000.0,12.783355264761726,87.05464935302734
RTX,RTX Corporation,Industrials,Aerospace & Defense,238630584320,2024,3.58,3923000000.0,31.857826190287838,114.05101776123047
RTX,RTX Corporation,Industrials,Aerospace & Defense,238630584320,2023,2.24,4717000000.0,36.17144652775355,81.02404022216797
RTX,RTX Corporation,Industrials,Aerospace & Defense,238630584320,2022,3.52,4393000000.0,26.90244587984952,94.69660949707031
RTX,RTX Corporation,Industrials,Aerospace & Defense,238630584320,2021,2.57,4629000000.0,30.702209472656254,78.90467834472656
REG,Regency Centers Corporation,Real Estate,REIT - Retail,13260387328,2024,2.138066,790198000.0,33.58334390131958,71.80340576171875
REG,Regency Centers Corporation,Real Estate,REIT - Retail,13260387328,2023,2.04,719591000.0,30.634405098709404,62.49418640136719
REG,Regency Centers Corporation,Real Estate,REIT - Retail,13260387328,2022,2.829411,655815000.0,19.746970440009836,55.87229537963867
REG,Regency Centers Corporation,Real Estate,REIT - Retail,13260387328,2021,2.116174,659388000.0,30.55659083294493,64.6630630493164
REGN,"Regeneron Pharmaceuticals, Inc.",Healthcare,Biotechnology,61975093248,2024,40.9,3538900000.0,17.342038329481205,709.2893676757812
REGN,"Regeneron Pharmaceuticals, Inc.",Healthcare,Biotechnology,61975093248,2023,37.05,3667600000.0,23.604342606064442,874.5408935546875
REGN,"Regeneron Pharmaceuticals, Inc.",Healthcare,Biotechnology,61975093248,2022,40.51,3398000000.0,17.734143575660333,718.41015625
REGN,"Regeneron Pharmaceuticals, Inc.",Healthcare,Biotechnology,61975093248,2021,76.399998,6529400000.0,8.230684505844572,628.8242797851562
O,Realty Income Corporation,Real Estate,REIT - Retail,55105228800,2024,0.98,3573276000.0,51.992400811643016,50.952552795410156
O,Realty Income Corporation,Real Estate,REIT - Retail,55105228800,2023,1.26,2958769000.0,41.30690741160559,52.04670333862305
O,Realty Income Corporation,Real Estate,REIT - Retail,55105228800,2022,1.42,2563856000.0,38.39807107414998,54.52526092529297
O,Realty Income Corporation,Real Estate,REIT - Retail,55105228800,2021,0.87,1322189000.0,67.66010591353493,58.86429214477539
RF,Regions Financial Corporation,Financial Services,Banks - Regional,21513553920,2024,1.94,1452000000.0,11.741293091134928,22.778108596801758
RF,Regions Financial Corporation,Financial Services,Banks - Regional,21513553920,2023,2.11,2151000000.0,8.500016922069387,17.935035705566406
RF,Regions Financial Corporation,Financial Services,Banks - Regional,21513553920,2022,2.29,2814000000.0,8.304392718852347,19.017059326171875
RF,Regions Financial Corporation,Financial Services,Banks - Regional,21513553920,2021,2.51,2958000000.0,7.404220246698753,18.584592819213867
RSG,"Republic Services, Inc.",Industrials,Waste Management,69711544320,2024,6.5,2081000000.0,30.630645751953125,199.0991973876953
RSG,"Republic Services, Inc.",Industrials,Waste Management,69711544320,2023,5.47,1987000000.0,29.58485884030079,161.8291778564453
RSG,"Republic Services, Inc.",Industrials,Waste Management,69711544320,2022,4.7,1736000000.0,26.55994009464345,124.83171844482422
RSG,"Republic Services, Inc.",Industrials,Waste Management,69711544320,2021,4.05,1470400000.0,32.846977328076775,133.03025817871094
HOOD,"Robinhood Markets, Inc.",Financial Services,Capital Markets,113057243136,2024,1.6,-207000000.0,23.287498950958252,37.2599983215332
HOOD,"Robinhood Markets, Inc.",Financial Services,Capital Markets,113057243136,2023,-0.61,1160000000.0,-20.88524552642322,12.739999771118164
HOOD,"Robinhood Markets, Inc.",Financial Services,Capital Markets,113057243136,2022,-1.17,-909000000.0,-6.957265250703209,8.140000343322754
HOOD,"Robinhood Markets, Inc.",Financial Services,Capital Markets,113057243136,2021,-7.49,-968000000.0,-2.3711615792899647,17.760000228881836
RVTY,"Revvity, Inc.",Healthcare,Diagnostics & Research,11105823744,2024,2.241144,541651000.0,49.66070160920746,111.29678344726562
RVTY,"Revvity, Inc.",Healthcare,Diagnostics & Research,11105823744,2023,5.615462,9904000.0,19.361171677081067,108.721923828125
RVTY,"Revvity, Inc.",Healthcare,Diagnostics & Research,11105823744,2022,4.585162,594178000.0,30.347238150762855,139.14700317382812
RVTY,"Revvity, Inc.",Healthcare,Diagnostics & Research,11105823744,2021,7.386336,1324730000.0,26.96173136212892,199.14840698242188
RMD,ResMed Inc.,Healthcare,Medical Instruments & Supplies,38890287104,2025,,1650946000.0,,257.4630126953125
RMD,ResMed Inc.,Healthcare,Medical Instruments & Supplies,38890287104,2024,6.94,1286404000.0,27.279236543419035,189.31790161132812
RMD,ResMed Inc.,Healthcare,Medical Instruments & Supplies,38890287104,2023,6.12,559299000.0,34.93948543772978,213.82965087890625
RMD,ResMed Inc.,Healthcare,Medical Instruments & Supplies,38890287104,2022,5.34,195111000.0,38.11912393748537,203.55612182617188
RMD,ResMed Inc.,Healthcare,Medical Instruments & Supplies,38890287104,2021,3.27,,72.69414499265338,237.70985412597656
ROK,"Rockwell Automation, Inc.",Industrials,Specialty Industrial Machinery,39385767936,2024,8.42418,639100000.0,31.326526626005812,263.9002990722656
ROK,"Rockwell Automation, Inc.",Industrials,Specialty Industrial Machinery,39385767936,2023,12.085366,1214100000.0,22.819139190801607,275.77764892578125
ROK,"Rockwell Automation, Inc.",Industrials,Specialty Industrial Machinery,39385767936,2022,7.978299,682000000.0,25.571964960288295,204.02078247070312
ROK,"Rockwell Automation, Inc.",Industrials,Specialty Industrial Machinery,39385767936,2021,11.707759,1140700000.0,23.40941138489201,274.0717468261719
ROL,"Rollins, Inc.",Consumer Cyclical,Personal Services,27479089152,2024,0.96,580081000.0,47.85130023956299,45.93724822998047
ROL,"Rollins, Inc.",Consumer Cyclical,Personal Services,27479089152,2023,0.89,495901000.0,47.98920877863852,42.71039581298828
ROL,"Rollins, Inc.",Consumer Cyclical,Personal Services,27479089152,2022,0.75,435302000.0,46.98915100097656,35.24186325073242
ROL,"Rollins, Inc.",Consumer Cyclical,Personal Services,27479089152,2021,0.71,374611000.0,45.91758620571083,32.60148620605469
ROP,"Roper Technologies, Inc.",Technology,Software - Application,54770057216,2024,14.47,2282200000.0,35.705819489137006,516.6632080078125
ROP,"Roper Technologies, Inc.",Technology,Software - Application,54770057216,2023,12.98,1927100000.0,41.512586596566834,538.8333740234375
ROP,"Roper Technologies, Inc.",Technology,Software - Application,54770057216,2022,42.92,664300000.0,9.89114098313359,424.52777099609375
ROP,"Roper Technologies, Inc.",Technology,Software - Application,54770057216,2021,10.95,1953700000.0,43.8781041532891,480.4652404785156
ROST,"Ross Stores, Inc.",Consumer Cyclical,Apparel Retail,50751561728,2025,6.36,1636884000.0,23.466489300038077,149.2468719482422
ROST,"Ross Stores, Inc.",Consumer Cyclical,Apparel Retail,50751561728,2024,5.59,1751678000.0,24.632074837181353,137.69329833984375
ROST,"Ross Stores, Inc.",Consumer Cyclical,Apparel Retail,50751561728,2023,4.4,1035303000.0,26.05776006525213,114.65414428710938
ROST,"Ross Stores, Inc.",Consumer Cyclical,Apparel Retail,50751561728,2022,4.9,1181009000.0,19.09438619808275,93.56249237060547
RCL,Royal Caribbean Cruises Ltd.,Consumer Cyclical,Travel Services,86372163584,2024,11.0,1997000000.0,20.776361638849433,228.53997802734375
RCL,Royal Caribbean Cruises Ltd.,Consumer Cyclical,Travel Services,86372163584,2023,6.63,580000000.0,19.25912687321774,127.6880111694336
RCL,Royal Caribbean Cruises Ltd.,Consumer Cyclical,Travel Services,86372163584,2022,-8.45,-2229000000.0,-5.768298087035411,48.74211883544922
RCL,Royal Caribbean Cruises Ltd.,Consumer Cyclical,Travel Services,86372163584,2021,-20.89,-4108000000.0,-3.6299592744453832,75.82984924316406
SPGI,S&P Global Inc.,Financial Services,Financial Data & Stock Exchanges,146464620544,2024,12.36,5565000000.0,40.07657986242795,495.3465270996094
SPGI,S&P Global Inc.,Financial Services,Financial Data & Stock Exchanges,146464620544,2023,8.25,3567000000.0,52.698323567708336,434.76116943359375
SPGI,S&P Global Inc.,Financial Services,Financial Data & Stock Exchanges,146464620544,2022,10.25,2514000000.0,31.940769102515244,327.39288330078125
SPGI,S&P Global Inc.,Financial Services,Financial Data & Stock Exchanges,146464620544,2021,12.56,3563000000.0,36.397746869712876,457.15570068359375
CRM,"Salesforce, Inc.",Technology,Software - Application,244321288192,2025,6.44,12434000000.0,52.79995462168818,340.0317077636719
CRM,"Salesforce, Inc.",Technology,Software - Application,244321288192,2024,4.25,9498000000.0,65.45033892463235,278.1639404296875
CRM,"Salesforce, Inc.",Technology,Software - Application,244321288192,2023,0.21,6313000000.0,791.5309361049108,166.22149658203125
CRM,"Salesforce, Inc.",Technology,Software - Application,244321288192,2022,1.51,5283000000.0,152.45590715218853,230.2084197998047
SBAC,SBA Communications Corporation,Real Estate,REIT - Specialty,21194471424,2024,6.96,1106717000.0,28.848176715017736,200.78330993652344
SBAC,SBA Communications Corporation,Real Estate,REIT - Specialty,21194471424,2023,4.64,1307695000.0,52.88409529061153,245.3822021484375
SBAC,SBA Communications Corporation,Real Estate,REIT - Specialty,21194471424,2022,4.27,1071257000.0,62.5673959629318,267.16278076171875
SBAC,SBA Communications Corporation,Real Estate,REIT - Specialty,21194471424,2021,2.17,1056202000.0,169.34797577044932,367.485107421875
STX,Seagate Technology Holdings plc,Technology,Computer Hardware,45798825984,2025,,818000000.0,,143.87649536132812
STX,Seagate Technology Holdings plc,Technology,Computer Hardware,45798825984,2024,1.6,664000000.0,62.59197235107422,100.14715576171875
STX,Seagate Technology Holdings plc,Technology,Computer Hardware,45798825984,2023,-2.56,626000000.0,-22.658151388168335,58.00486755371094
STX,Seagate Technology Holdings plc,Technology,Computer Hardware,45798825984,2022,7.5,1276000000.0,8.516304016113281,63.87228012084961
STX,Seagate Technology Holdings plc,Technology,Computer Hardware,45798825984,2021,5.43,,14.021122828812011,76.13469696044922
SLB,SLB N.V.,Energy,Oil & Gas Equipment & Services,52137934848,2024,3.139338,4473000000.0,11.931509985255426,37.4570426940918
SLB,SLB N.V.,Energy,Oil & Gas Equipment & Services,52137934848,2023,2.949474,4545000000.0,16.813922731914577,49.592227935791016
SLB,SLB N.V.,Energy,Oil & Gas Equipment & Services,52137934848,2022,2.430085,2005000000.0,20.567283653682317,49.980247497558594
SLB,SLB N.V.,Energy,Oil & Gas Equipment & Services,52137934848,2021,1.343571,3471000000.0,20.534942135903883,27.590152740478516
NOW,"ServiceNow, Inc.",Technology,Software - Application,194165161984,2024,6.92,3375000000.0,153.19653108629876,1060.1199951171875
NOW,"ServiceNow, Inc.",Technology,Software - Application,194165161984,2023,8.48,2701000000.0,83.31249884839328,706.489990234375
NOW,"ServiceNow, Inc.",Technology,Software - Application,194165161984,2022,1.61,2173000000.0,241.1614838594235,388.2699890136719
NOW,"ServiceNow, Inc.",Technology,Software - Application,194165161984,2021,1.16,1799000000.0,559.5775735789332,649.1099853515625
SRE,Sempra,Utilities,Utilities - Diversified,60066611200,2024,4.44,-3308000000.0,19.27005149222709,85.55902862548828
SRE,Sempra,Utilities,Utilities - Diversified,60066611200,2023,4.81,-2179000000.0,14.687623402680776,70.64746856689453
SRE,Sempra,Utilities,Utilities - Diversified,60066611200,2022,3.325,-4215000000.0,21.2595522314086,70.6880111694336
SRE,Sempra,Utilities,Utilities - Diversified,60066611200,2021,2.015,-1173000000.0,29.161336818344832,58.760093688964844
SPG,"Simon Property Group, Inc.",Real Estate,REIT - Retail,67889717248,2024,7.26,3059071000.0,22.85336370967308,165.91542053222656
SPG,"Simon Property Group, Inc.",Real Estate,REIT - Retail,67889717248,2023,6.98,3137510000.0,18.728263876841197,130.72328186035156
SPG,"Simon Property Group, Inc.",Real Estate,REIT - Retail,67889717248,2022,6.52,3116580000.0,15.51301991281334,101.14488983154297
SPG,"Simon Property Group, Inc.",Real Estate,REIT - Retail,67889717248,2021,6.84,3109467000.0,18.935621830455045,129.5196533203125
SHW,The Sherwin-Williams Company,Basic Materials,Specialty Chemicals,83229949952,2024,10.68,2083200000.0,31.621345777190133,337.7159729003906
SHW,The Sherwin-Williams Company,Basic Materials,Specialty Chemicals,83229949952,2023,9.35,2633500000.0,32.8656071137617,307.2934265136719
SHW,The Sherwin-Williams Company,Basic Materials,Specialty Chemicals,83229949952,2022,7.83,1275400000.0,29.568999815413473,231.5252685546875
SHW,The Sherwin-Williams Company,Basic Materials,Specialty Chemicals,83229949952,2021,7.1,1872600000.0,47.928557060134246,340.2927551269531
SWKS,"Skyworks Solutions, Inc.",Technology,Semiconductors,10978444288,2024,3.72,1641600000.0,25.5650633124895,95.10203552246094
SWKS,"Skyworks Solutions, Inc.",Technology,Semiconductors,10978444288,2023,6.17,1620300000.0,14.968245149238376,92.35407257080078
SWKS,"Skyworks Solutions, Inc.",Technology,Semiconductors,10978444288,2022,7.85,914900000.0,9.925786887004877,77.91742706298828
SWKS,"Skyworks Solutions, Inc.",Technology,Semiconductors,10978444288,2021,9.07,1119900000.0,16.2884847857592,147.73655700683594
SW,Smurfit Westrock Plc,Consumer Cyclical,Packaging & Containers,22273855488,2024,0.83,17000000.0,63.15593949283462,52.419429779052734
SW,Smurfit Westrock Plc,Consumer Cyclical,Packaging & Containers,22273855488,2023,3.244349,630000000.0,11.73883129406496,38.08486557006836
SW,Smurfit Westrock Plc,Consumer Cyclical,Packaging & Containers,22273855488,2022,3.917468,503000000.0,8.521406087514128,33.3823356628418
SW,Smurfit Westrock Plc,Consumer Cyclical,Packaging & Containers,22273855488,2021,2.987931,420053893.707117,15.521593047377777,46.37744903564453
SJM,The J. M. Smucker Company,Consumer Defensive,Packaged Foods,11175270400,2025,-11.57,816600000.0,-9.854677244827679,114.01861572265625
SJM,The J. M. Smucker Company,Consumer Defensive,Packaged Foods,11175270400,2024,7.14,642900000.0,15.177920686096705,108.37035369873047
SJM,The J. M. Smucker Company,Consumer Defensive,Packaged Foods,11175270400,2023,-0.86,717000000.0,-164.10023888876273,141.12620544433594
SJM,The J. M. Smucker Company,Consumer Defensive,Packaged Foods,11175270400,2022,5.84,718800000.0,20.833460925376578,121.66741180419922
SOLV,Solventum Corporation,Healthcare,Medical Instruments & Supplies,12615696384,2024,2.77,805000000.0,23.84837456988944,66.05999755859375
SOLV,Solventum Corporation,Healthcare,Medical Instruments & Supplies,12615696384,2023,7.79,1625000000.0,,
SOLV,Solventum Corporation,Healthcare,Medical Instruments & Supplies,12615696384,2022,7.78,1428000000.0,,
SOLV,Solventum Corporation,Healthcare,Medical Instruments & Supplies,12615696384,2021,8.453966,1925000000.0,,
SNA,Snap-on Incorporated,Industrials,Tools & Accessories,17839112192,2024,19.85,1134000000.0,16.771950517553524,332.9232177734375
SNA,Snap-on Incorporated,Industrials,Tools & Accessories,17839112192,2023,19.11,1059200000.0,14.436777095904468,275.8868103027344
SNA,Snap-on Incorporated,Industrials,Tools & Accessories,17839112192,2022,17.14,591000000.0,12.409833376160023,212.7045440673828
SNA,Snap-on Incorporated,Industrials,Tools & Accessories,17839112192,2021,15.22,896500000.0,12.831753343539544,195.29928588867188
SO,The Southern Company,Utilities,Utilities - Regulated Electric,107232616448,2024,4.05,833000000.0,19.82956686137635,80.30974578857422
SO,The Southern Company,Utilities,Utilities - Regulated Electric,107232616448,2023,3.64,-1542000000.0,18.126265557257682,65.97960662841797
SO,The Southern Company,Utilities,Utilities - Regulated Electric,107232616448,2022,3.28,-1621000000.0,19.68016275545446,64.55093383789062
SO,The Southern Company,Utilities,Utilities - Regulated Electric,107232616448,2021,2.26,-1417000000.0,26.387621449158257,59.636024475097656
LUV,Southwest Airlines Co.,Industrials,Airlines,17730336768,2024,0.78,-1618000000.0,42.36533825214092,33.04496383666992
LUV,Southwest Airlines Co.,Industrials,Airlines,17730336768,2023,0.84,-389000000.0,33.027010872250514,27.74268913269043
LUV,Southwest Airlines Co.,Industrials,Airlines,17730336768,2022,0.91,-156000000.0,34.57461556235513,31.462900161743164
LUV,Southwest Airlines Co.,Industrials,Airlines,17730336768,2021,1.65,1811000000.0,24.261694243459992,40.031795501708984
SBUX,Starbucks Corporation,Consumer Cyclical,Restaurants,97187856384,2024,3.317953,3318100000.0,28.652219924506397,95.06671905517578
SBUX,Starbucks Corporation,Consumer Cyclical,Restaurants,97187856384,2023,3.600925,3675100000.0,24.10449246886759,86.79846954345703
SBUX,Starbucks Corporation,Consumer Cyclical,Restaurants,97187856384,2022,2.860031,2556000000.0,27.435213434080236,78.46556091308594
SBUX,Starbucks Corporation,Consumer Cyclical,Restaurants,97187856384,2021,3.561445,4519100000.0,28.21406093114176,100.48282623291016
SWK,"Stanley Black & Decker, Inc.",Industrials,Tools & Accessories,10716267520,2024,1.96,753000000.0,39.59723881312779,77.61058807373047
SWK,"Stanley Black & Decker, Inc.",Industrials,Tools & Accessories,10716267520,2023,-2.07,852600000.0,-44.207358245112474,91.50923156738281
SWK,"Stanley Black & Decker, Inc.",Industrials,Tools & Accessories,10716267520,2022,7.13,-1989900000.0,9.468211298403533,67.50834655761719
SWK,"Stanley Black & Decker, Inc.",Industrials,Tools & Accessories,10716267520,2021,10.55,144000000.0,15.577072939036581,164.33811950683594
STT,State Street Corporation,Financial Services,Asset Management,31952701440,2024,8.33,-14136000000.0,11.426044111492253,95.17894744873047
STT,State Street Corporation,Financial Services,Asset Management,31952701440,2023,5.65,-126000000.0,12.940434818774197,73.11345672607422
STT,State Street Corporation,Financial Services,Asset Management,31952701440,2022,7.28,11220000000.0,9.699853959974352,70.61493682861328
STT,State Street Corporation,Financial Services,Asset Management,31952701440,2021,7.3,-7521000000.0,11.215640551423373,81.87417602539062
STLD,"Steel Dynamics, Inc.",Basic Materials,Steel,21868713984,2024,9.89,-23503000.0,11.402380068695098,112.76953887939453
STLD,"Steel Dynamics, Inc.",Basic Materials,Steel,21868713984,2023,14.72,1862023000.0,7.816864096600076,115.06423950195312
STLD,"Steel Dynamics, Inc.",Basic Materials,Steel,21868713984,2022,21.06,3551501000.0,4.450990218609034,93.73785400390625
STLD,"Steel Dynamics, Inc.",Basic Materials,Steel,21868713984,2021,15.67,1197897000.0,3.7355906201078395,58.536705017089844
SMCI,"Super Micro Computer, Inc.",Technology,Computer Hardware,31199346688,2025,1.77,1532310000.0,27.68926458843684,49.0099983215332
SMCI,"Super Micro Computer, Inc.",Technology,Computer Hardware,31199346688,2024,2.173,-2610251000.0,37.705935369808444,81.93499755859375
SMCI,"Super Micro Computer, Inc.",Technology,Computer Hardware,31199346688,2023,1.209,626787000.0,20.616211114193998,24.924999237060547
SMCI,"Super Micro Computer, Inc.",Technology,Computer Hardware,31199346688,2022,0.554,-485983000.0,7.283393226375648,4.034999847412109
STE,STERIS plc,Healthcare,Medical Devices,23871168512,2025,6.24,777996000.0,36.1426524626903,225.5301513671875
STE,STERIS plc,Healthcare,Medical Devices,23871168512,2024,3.83,612948000.0,57.834882213303686,221.50759887695312
STE,STERIS plc,Healthcare,Medical Devices,23871168512,2023,1.07,394978000.0,174.49256683064397,186.70704650878906
STE,STERIS plc,Healthcare,Medical Devices,23871168512,2022,2.5,397248000.0,93.4860595703125,233.71514892578125
SYK,Stryker Corporation,Healthcare,Medical Devices,148469039104,2024,7.86,3487000000.0,45.50120424071644,357.63946533203125
SYK,Stryker Corporation,Healthcare,Medical Devices,148469039104,2023,8.34,3136000000.0,35.340076327609786,294.7362365722656
SYK,Stryker Corporation,Healthcare,Medical Devices,148469039104,2022,6.23,2036000000.0,38.21427542746162,238.07493591308594
SYK,Stryker Corporation,Healthcare,Medical Devices,148469039104,2021,5.29,2738000000.0,48.61116174939449,257.1530456542969
SYF,Synchrony Financial,Financial Services,Credit Services,26290900992,2024,8.64,9848000000.0,7.4220833954987695,64.12680053710938
SYF,Synchrony Financial,Financial Services,Credit Services,26290900992,2023,5.21,8593000000.0,7.073286353054523,36.85182189941406
SYF,Synchrony Financial,Financial Services,Credit Services,26290900992,2022,6.19,6694000000.0,4.971069742674203,30.77092170715332
SYF,Synchrony Financial,Financial Services,Credit Services,26290900992,2021,7.4,7099000000.0,5.729647971488334,42.39939498901367
SNPS,"Synopsys, Inc.",Technology,Software - Infrastructure,84385619968,2024,14.78,1283868000.0,34.750337303894625,513.6099853515625
SNPS,"Synopsys, Inc.",Technology,Software - Infrastructure,84385619968,2023,8.08,1511452000.0,58.09901020314434,469.44000244140625
SNPS,"Synopsys, Inc.",Technology,Software - Infrastructure,84385619968,2022,6.44,1599818000.0,45.427016738038624,292.54998779296875
SNPS,"Synopsys, Inc.",Technology,Software - Infrastructure,84385619968,2021,4.96,1396882000.0,67.17338562011719,333.17999267578125
TMUS,"T-Mobile US, Inc.",Communication Services,Telecom Services,255920275456,2024,9.7,9982000000.0,22.517100855247264,218.41587829589844
TMUS,"T-Mobile US, Inc.",Communication Services,Telecom Services,255920275456,2023,7.02,7748000000.0,22.271035131905496,156.34266662597656
TMUS,"T-Mobile US, Inc.",Communication Services,Telecom Services,255920275456,2022,2.07,-520000000.0,65.66420108223883,135.92489624023438
TMUS,"T-Mobile US, Inc.",Communication Services,Telecom Services,255920275456,2021,2.42,-7775000000.0,46.530617958258006,112.60409545898438
SYY,Sysco Corporation,Consumer Defensive,Food Distribution,37610684416,2025,3.74,1604000000.0,19.980143990746154,74.72573852539062
SYY,Sysco Corporation,Consumer Defensive,Food Distribution,37610684416,2024,3.9,2157000000.0,17.56883278871194,68.51844787597656
SYY,Sysco Corporation,Consumer Defensive,Food Distribution,37610684416,2023,3.49,2075000000.0,19.85324324031272,69.2878189086914
SYY,Sysco Corporation,Consumer Defensive,Food Distribution,37610684416,2022,2.66,1158000000.0,29.170774875726913,77.5942611694336
TROW,"T. Rowe Price Group, Inc.",Financial Services,Asset Management,22577938432,2024,9.18,1262200000.0,11.841941451195279,108.70902252197266
TROW,"T. Rowe Price Group, Inc.",Financial Services,Asset Management,22577938432,2023,7.78,911200000.0,12.739376666306836,99.11235046386719
TROW,"T. Rowe Price Group, Inc.",Financial Services,Asset Management,22577938432,2022,6.73,2121800000.0,14.249264857389951,95.89755249023438
TROW,"T. Rowe Price Group, Inc.",Financial Services,Asset Management,22577938432,2021,13.25,3212900000.0,12.53068686431309,166.03160095214844
TTWO,"Take-Two Interactive Software, Inc.",Communication Services,Electronic Gaming & Multimedia,47143206912,2025,-25.58,-214600000.0,-8.102032838154809,207.25
TTWO,"Take-Two Interactive Software, Inc.",Communication Services,Electronic Gaming & Multimedia,47143206912,2024,-22.01,-157800000.0,-6.746479122815268,148.49000549316406
TTWO,"Take-Two Interactive Software, Inc.",Communication Services,Electronic Gaming & Multimedia,47143206912,2023,-7.03,-203100000.0,-16.970128456864554,119.30000305175781
TTWO,"Take-Two Interactive Software, Inc.",Communication Services,Electronic Gaming & Multimedia,47143206912,2022,3.62,99400000.0,42.469614777117144,153.74000549316406
TPR,"Tapestry, Inc.",Consumer Cyclical,Luxury Goods,23873945600,2025,0.84,1093900000.0,104.14056323823475,87.47807312011719
TPR,"Tapestry, Inc.",Consumer Cyclical,Luxury Goods,23873945600,2024,3.56,1146700000.0,11.704743846078937,41.668888092041016
TPR,"Tapestry, Inc.",Consumer Cyclical,Luxury Goods,23873945600,2023,3.96,791000000.0,10.140936302416252,40.15810775756836
TPR,"Tapestry, Inc.",Consumer Cyclical,Luxury Goods,23873945600,2022,3.24,759300000.0,8.569652062875253,27.76567268371582
TRGP,Targa Resources Corp.,Energy,Oil & Gas Midstream,33238536192,2024,5.873795,683900000.0,29.92825761729374,175.79244995117188
